Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
328,16651594,"Bhanu Pratap Singh","2026-08-08 17:05:49",0.96856,17,kakarot167vegeta
329,16635590,"Etsushi Yamamoto","2026-08-03 15:28:32",0.96856,6,etsushiyamamoto
330,16641613,"ML learner","2026-08-10 11:43:50",0.96855,10,usermaname1
331,16677745,Dinesh.N,"2026-08-08 13:26:04",0.96855,1,dineshn001
332,16654357,"Aleksandr Ulianin","2026-08-06 21:49:08",0.96846,8,aleksandrulianin
333,16668349,"Павел Филиппенко","2026-08-09 09:43:44",0.96843,2,pavelfilippenko
334,16638276,NoOneAhead,"2026-08-01 17:30:35",0.96842,1,jerrlu
335,16698455,yunheekimm,"2026-08-10 11:48:30",0.96840,3,yunheekimm
336,16687764,chlee85,"2026-08-09 23:44:58",0.96835,5,chlee85
337,16644338,AI4SG,"2026-08-10 10:45:16",0.96835,7,"emrehachasan,sercanyldrm,zeynepnazalbayrak"
338,16634056,"Trish Cornelissen","2026-08-10 00:47:59",0.96835,76,tcspecialist
339,16635526,TBRTRL,"2026-08-10 12:38:10",0.96831,39,tbrtrl
340,16634917,sasadai,"2026-08-10 09:03:52",0.96831,17,"kekicake,sasadai"
341,16674898,"Lu Mingming","2026-08-08 23:40:11",0.96828,6,mming0430
342,16678621,masterlincs,"2026-08-09 19:21:20",0.96825,16,masterlincs
343,16634863,RuiFSPinto,"2026-08-09 11:53:58",0.96818,40,ruifspinto
344,16634003,"Nirmal Patel","2026-08-03 17:41:59",0.96816,5,nirmalpatel02
345,16654652,dragoshh1984,"2026-08-03 19:35:28",0.96812,4,dragoshh1984
346,16653791,"Andre Endress","2026-08-05 05:47:27",0.96810,5,andreendress
347,16665454,"Lance Lee66","2026-08-10 06:30:58",0.96810,17,lancelee66
348,16655038,"Baseer Shah","2026-08-05 20:08:12",0.96809,3,baseershah
349,16675325,"Laurent Pourchot","2026-08-10 04:52:49",0.96809,8,pourchot
350,16679008,"kavvyashre v","2026-08-06 22:05:04",0.96809,1,kavvyashrev
351,16644539,"Sudhir Sharma","2026-08-09 19:47:40",0.96806,4,satanic47
352,16680018,"shankar lal","2026-08-09 00:34:12",0.96799,10,shankar3234
353,16635998,DaniilSnegurov,"2026-08-01 20:13:45",0.96797,5,daniil6437829
354,16633711,"Gaurav Dutta","2026-08-09 17:25:44",0.96796,36,gauravduttaiiitb
355,16635197,"Georgios Nikolitsis","2026-08-08 16:17:57",0.96794,9,gnikolitsis
356,16698445,sshh,"2026-08-10 06:05:50",0.96792,5,ssahhhh
357,16679724,"Sreekaran Reddy1704","2026-08-07 13:03:03",0.96790,2,sreekaranreddy1704
358,16635470,SergeyN1942,"2026-08-07 08:10:07",0.96788,23,sergeyn1942
359,16686068,Markus.JM,"2026-08-07 20:37:38",0.96788,1,maiernator
360,16635313,harwinder_singh_766,"2026-08-07 19:28:58",0.96787,10,harwindersingh766
361,16643118,"Junyeong Ahn","2026-08-03 20:24:42",0.96780,6,junyeongahn
362,16639435,"Sergei Lepitko","2026-08-10 01:42:42",0.96780,17,sergeilepitko
363,16688511,"Sri Datta Yaddanapudi","2026-08-08 19:29:11",0.96776,4,sridattayaddanapudi
364,16663781,"Mark Conrad","2026-08-05 06:58:21",0.96773,12,markc1993
365,16639270,Tigerpiotta,"2026-08-07 08:39:31",0.96768,9,tigerpiotta
366,16635077,"Дворкин Евгений Владимирович","2026-08-04 19:57:58",0.96768,11,evgendvorkin
367,16669759,"Anuj Saha","2026-08-08 21:41:33",0.96766,13,anujsaha0123456789
368,16643248,glock48,"2026-08-02 22:10:42",0.96764,3,glock48
369,16642191,"Toshiki Honda","2026-08-07 00:29:21",0.96764,8,toshikihonda
370,16655628,"Azamat Sadikov","2026-08-08 00:29:44",0.96762,3,azamatsadikov
371,16633884,cshara,"2026-08-10 07:23:37",0.96762,11,cshara
372,16679060,JeovaAnderson,"2026-08-07 07:29:36",0.96761,1,jeovaanderson
373,16663400,"Alex Bissacco","2026-08-07 11:32:00",0.96761,18,alexbissacco
374,16634405,"Laksika Tharmalingam","2026-08-01 07:23:18",0.96761,8,uom190346a
375,16639276,"Jayant Parashar","2026-08-05 17:57:05",0.96761,8,jayantparashar
376,16652726,"Vladimir Demidov","2026-08-09 16:26:30",0.96758,19,yekenot
377,16639037,dukka,"2026-08-07 13:42:01",0.96754,20,onurozahioglu
378,16634000,lighth,"2026-08-03 03:41:05",0.96750,12,lighth
379,16649703,karin,"2026-08-10 11:43:22",0.96743,8,karin1234
380,16634856,"Factual Explorer","2026-08-02 08:10:50",0.96743,4,factualexplorer
381,16641347,平野竜貴,"2026-08-10 12:51:11",0.96740,27,hiraaaaah
382,16634255,"Phoneix Algorithms","2026-08-08 05:57:02",0.96739,25,"mohankrishnathalla,neelamuday,rakesh630"
383,16641449,"A Aswanth Raj","2026-08-02 12:56:37",0.96737,2,aaswanthraj
384,16638898,Dnyanesh,"2026-08-01 22:58:39",0.96737,1,dnyaneshbharambe
385,16634050,"Dinh Bao Binh Tran","2026-08-07 14:49:11",0.96736,4,dinhbaobinhtran
386,16646586,"RZ Lu","2026-08-10 02:28:53",0.96736,7,ruizhaolu
387,16695796,"Haozhe Wang 2022","2026-08-10 02:58:05",0.96736,2,haozhewang2022
388,16644272,"SYED HANZALA ALI SHAH","2026-08-09 18:17:38",0.96735,15,syedhanzalaalishah
389,16688117,"Grzegorz Zawadzki","2026-08-08 20:32:59",0.96734,9,grzegorzzawadzki
390,16636101,Ye,"2026-08-09 14:27:46",0.96731,36,gimgoon
391,16634388,"Jonok Sharma","2026-08-05 09:53:54",0.96724,12,jonoksharma
392,16675915,b10705044,"2026-08-09 09:02:54",0.96723,10,b107050
393,16633992,Shailesh,"2026-08-10 08:53:53",0.96722,6,shailesh5430
394,16653203,"Akshara Akshi","2026-08-03 19:49:26",0.96720,5,aksharaakshi
395,16663898,"keita exe","2026-08-05 05:43:45",0.96718,2,keitaexe
396,16634980,"Luca Lullo","2026-08-05 19:55:26",0.96717,12,lucalullo
397,16634988,"Wei Hsiang Lin111","2026-08-06 09:14:45",0.96712,1,weihsianglin111
398,16638278,"dimitrios tsiakoulias","2026-08-09 19:30:35",0.96711,12,dimitriostsiakoulias
399,16664673,JiéHuángSoDope,"2026-08-06 06:31:05",0.96711,4,kiethuynhisme
400,16640756,QiYian,"2026-08-02 15:15:49",0.96711,10,uhduih123
401,16674622,thymeprn,"2026-08-09 16:27:39",0.96706,8,prajyotnula
402,16659745,"Nursultan Koshekbaev","2026-08-06 13:41:08",0.96706,1,nursultankoshekbaev
403,16687198,"Jakub Cabala","2026-08-10 08:03:44",0.96705,3,jakubcabala
404,16687002,CherylStoned,"2026-08-08 12:35:56",0.96703,8,cherylstoned
405,16633996,Akahachi,"2026-08-07 06:52:10",0.96698,5,wordcards
406,16642410,"deepankur lohiya","2026-08-08 23:40:58",0.96698,8,deepankurlohiya
407,16642334,"Sarvesh Nikas","2026-08-09 09:20:14",0.96697,4,sarveshnikas
408,16634945,Psi,"2026-08-10 13:00:48",0.96694,4,philippsinger
409,16634329,GurSimran,"2026-08-05 02:46:05",0.96694,3,gurseeon
410,16635358,"Raymond Yuen","2026-08-10 05:42:08",0.96693,17,laymond
411,16664371,mxt1022,"2026-08-07 08:36:11",0.96692,7,unlome
412,16651493,"Samvel Serobyan","2026-08-03 10:04:51",0.96692,2,samvelserobyan
413,16677278,"BOUSSEBATA ISSAM","2026-08-07 22:50:19",0.96692,4,boussebataissam
414,16671499,Pig30nidaE,"2026-08-06 07:50:04",0.96691,2,pig30nidae
415,16639951,kntnkm,"2026-08-02 23:31:08",0.96687,3,kntnkm
416,16633739,SkibidiUzbek,"2026-08-02 13:53:37",0.96685,1,dummkopf
417,16697313,"Brice Piaple","2026-08-09 20:43:01",0.96683,2,livaikira
418,16636781,"arnav chaturvedi123","2026-08-10 12:18:25",0.96680,9,arnavchaturvedi123
419,16642610,"Ryan Altic","2026-08-04 03:40:01",0.96679,4,ryaltic
420,16633710,torrreeesss,"2026-08-04 21:41:34",0.96678,5,torrreeesss
421,16640767,"GEORGE DOUKAS","2026-08-02 19:14:19",0.96677,2,georgedoukas
422,16635721,"Muhammad Faheem","2026-08-07 10:32:14",0.96676,6,muhammadf4h33m
423,16638925,"Prabhat Agnihotri","2026-08-08 01:58:16",0.96675,7,pls1999
424,16654453,chetocheese1821,"2026-08-03 23:05:56",0.96672,4,chetocheese1821
425,16647693,"Avinash maurya","2026-08-06 14:22:29",0.96672,4,avinash2009
426,16635974,"Sergey Qt2024","2026-08-09 18:33:11",0.96671,47,sergeyqt2024
427,16638198,oliver,"2026-08-07 18:22:23",0.96668,31,oliverlang
428,16635392,jesusvivo,"2026-08-01 16:20:30",0.96668,5,jesusvivo
429,16653013,"Justine Lopez","2026-08-06 13:25:52",0.96665,3,justinelopez
430,16660122,"cinnamon melon pig","2026-08-08 09:50:26",0.96665,1,cinnamonmelonpig
431,16691179,wesley,"2026-08-09 09:13:38",0.96664,1,wesleyhuan
432,16640601,"Pranav Uniyal","2026-08-06 12:19:17",0.96664,5,fall2fire
433,16640926,"Yasmine Laajailia","2026-08-02 16:16:36",0.96661,1,yasminelaajailia
434,16695435,"Rahul Ray","2026-08-10 10:24:13",0.96659,10,rahulray5
435,16652913,"Baha Enes Ören","2026-08-04 13:09:53",0.96657,4,bahaenesren
436,16694753,"Nishant Kumar","2026-08-09 11:11:03",0.96655,4,nishantkumarabes
437,16637997,Randynho,"2026-08-09 22:13:01",0.96654,7,randynho
438,16642593,dxfl42,"2026-08-10 06:49:28",0.96653,5,dxfl42
439,16634257,"Abiram Bharathi S.A","2026-08-06 04:43:43",0.96652,12,abirambharathisa
440,16633876,"Alfandi Hassan","2026-08-03 14:28:26",0.96650,7,alfandihassan
441,16664124,"Matthew Knyazev","2026-08-09 23:14:32",0.96649,4,matthewknyazev
442,16635321,yalpha,"2026-08-08 16:09:46",0.96648,6,yusukeimura
443,16638058,"Mohammad Elsayed","2026-08-01 23:16:26",0.96648,3,someotherbody
444,16641325,Mikey-TraceGod,"2026-08-02 12:16:58",0.96648,1,mikeytracegod
445,16651635,RudraSingh0001,"2026-08-09 11:44:48",0.96647,8,rudrasingh0001
446,16645388,Ivan1625,"2026-08-10 03:13:18",0.96647,3,ivan1625
447,16634189,vvqqpptt,"2026-08-02 00:09:47",0.96646,2,vvqqpptt
448,16634361,"M. Syahrindra","2026-08-10 08:48:29",0.96646,15,mochammadsasuharno
449,16675443,"Ekow Annan Indome","2026-08-10 13:05:03",0.96645,7,ekowannanindome
450,16641595,"Pius Ajamma","2026-08-04 15:30:33",0.96645,4,piusajamma
451,16636530,"S Aishvarya","2026-08-09 07:15:10",0.96644,8,saishvarya
452,16657447,"Ryan Lence","2026-08-05 20:35:42",0.96644,6,mylabsllc
453,16661516,"ِAli Barakat","2026-08-08 16:15:59",0.96643,1,alibarakat7215454
454,16667864,"Eren Demirtaş","2026-08-06 15:29:54",0.96643,3,agining
455,16659753,nouvya,"2026-08-10 08:33:32",0.96642,7,nouvya
456,16634595,donkedo,"2026-08-07 18:45:58",0.96642,44,donkedo
457,16641626,Matts6591,"2026-08-06 12:13:38",0.96642,8,mathwithmatt
458,16635347,AAAMIKASA,"2026-08-01 19:25:07",0.96640,7,aaamikasa
459,16658035,"Jimmy Wang","2026-08-05 06:21:17",0.96639,7,renedescarteees
460,16684274,mana99,"2026-08-08 14:36:55",0.96639,7,xmana99
461,16635322,"Xinyi Cai","2026-08-10 04:30:22",0.96637,12,xinyeee
462,16670529,"bobby lucido","2026-08-06 01:37:12",0.96637,3,bobbylucido
463,16640475,"Karan Tanshukh","2026-08-09 16:51:29",0.96637,8,karantanshukh
464,16633747,"Adama Traore","2026-08-04 00:12:51",0.96634,21,adamstra
465,16640012,N.I,"2026-08-06 11:43:10",0.96633,10,nariakiinamine
466,16680557,"Takashi Miura","2026-08-07 04:04:31",0.96632,1,takasshu
467,16660218,"Babul Kumar","2026-08-05 08:43:04",0.96632,2,babulkumar07
468,16657865,"Patrice MAZEL","2026-08-07 14:11:02",0.96630,2,patricemazel
469,16651202,"Sem Simonyan","2026-08-03 10:14:14",0.96630,2,semsimonyan
470,16670650,"Brendon Wang","2026-08-06 04:17:04",0.96630,6,invisiblefire
471,16634584,MIYINKS,"2026-08-08 03:41:04",0.96629,25,miyinks
472,16652691,TUNA,"2026-08-04 14:05:23",0.96628,2,magurodataanalysis
473,16669087,JosephKHassan,"2026-08-05 22:13:45",0.96628,1,josephkhassan
474,16639115,"Iwo Grzeszkowski","2026-08-07 07:39:34",0.96627,5,iwogrzeszkowski
475,16663673,"Samuel Patton","2026-08-09 17:38:43",0.96627,29,samuelpatton22
476,16689462,"Allen Donald","2026-08-09 12:39:32",0.96627,3,allendonald
477,16676474,"Isaac Quishpillo ","2026-08-08 00:14:28",0.96627,6,isaacquishpillo
478,16692300,"Krishanki ","2026-08-09 18:49:19",0.96625,2,krishanki
479,16650258,"Yihan Guo","2026-08-04 10:22:27",0.96624,1,yihanguo
480,16634693,"Savi Kanse","2026-08-05 10:19:55",0.96624,6,savikanse
481,16643225,"Pavel Ryabov","2026-08-09 18:45:20",0.96624,6,pavelryabov
482,16662671,"Agent Arya","2026-08-04 17:43:00",0.96623,1,agentjeet
483,16661263,"Ákos Pintér","2026-08-05 09:50:43",0.96623,14,kospintr
484,16681472,"Shounak Kanade","2026-08-10 08:49:59",0.96623,1,shounakkanade
485,16638146,mr.pickleee,"2026-08-01 16:32:47",0.96623,3,mrpickleee
486,16656462,"bong seonghyun","2026-08-05 13:15:15",0.96621,5,bongseonghyun
487,16635550,Punyak,"2026-08-09 05:20:03",0.96621,4,punyakdei
488,16649441,"João Camacho","2026-08-07 11:25:15",0.96620,12,camacho10
489,16635032,"ARUNAGIRINATHAN K","2026-08-01 15:15:37",0.96620,8,arunsworkspace
490,16636357,Mohtamyzan,"2026-08-03 07:22:25",0.96619,19,mohtamyzan
491,16662943,"Enes Haşıl","2026-08-10 06:42:41",0.96618,6,abdullaheneshasil
492,16666113,Hairbel,"2026-08-05 12:27:41",0.96618,1,hairbel
493,16640157,BloodyGymVisitor,"2026-08-05 16:15:07",0.96618,5,bloodygymvisitor
494,16651109,"DIJIN DOMINIC","2026-08-06 10:47:08",0.96617,3,"anandpapully,dijindominic,vishnuprakashj"
495,16652746,Takuya,"2026-08-08 12:40:06",0.96616,1,takuya07
496,16668780,Aknot,"2026-08-09 13:20:19",0.96616,2,antok33
497,16674872,"Ankit Bari","2026-08-07 11:15:09",0.96615,3,bariankitvinod
498,16634472,Keisuke_kaggle,"2026-08-10 09:33:54",0.96615,53,keisukekaggle
499,16654677,"[Deleted] c072da9c-edcb-4624-ac8e-01f3e3135afd","2026-08-04 15:06:46",0.96615,4,del=0fc69e47721f2075
500,16661954,"Pedro Henrique","2026-08-04 15:42:21",0.96615,1,pedrohets
501,16661418,"Nguyễn Trung Ngạn","2026-08-08 18:35:05",0.96615,28,nguyentrungngan
502,16685314,Xashimon,"2026-08-07 16:17:56",0.96614,2,xashimon
503,16680351,"[Deleted] f38e8021-cf20-4a2c-bcd0-78ddf69d1fa2","2026-08-07 11:43:55",0.96614,1,del=c6ea2a0f46f7b25d
504,16634299,"Javier Agnir","2026-08-08 04:38:19",0.96614,2,javieragnir
505,16661074,baishuwow,"2026-08-05 01:22:20",0.96613,5,baishuwow
506,16652523,Ole-Jakob,"2026-08-07 08:51:43",0.96613,4,olejakobrosenvold
507,16633969,green_black_tea,"2026-08-10 10:48:59",0.96613,6,shamsutdinovrad
508,16633860,"Hiroko Tsuchida","2026-08-09 11:09:54",0.96613,16,hirokotsuchida
509,16689791,healer2408,"2026-08-09 08:28:20",0.96612,3,healer2408
510,16640185,"Prajwal patil","2026-08-08 11:38:12",0.96612,2,prajwal3335
511,16671401,songjiajun,"2026-08-07 02:29:42",0.96610,1,realmadridcr7
512,16661222,"Adison Simanullang","2026-08-05 15:25:41",0.96610,10,adisonsmn
513,16662970,"Enrico Manosperti","2026-08-08 11:44:55",0.96610,3,enricomanosperti
514,16643566,"VaLeRiO  XeFtErIs","2026-08-02 20:34:31",0.96610,6,valxef
515,16637889,"Shayan Zulfiqar","2026-08-08 12:45:35",0.96609,17,shayanzk
516,16689162,"Zeyou Zhang","2026-08-10 09:51:22",0.96609,21,zeyouzhang
517,16639087,"Leo Torres","2026-08-08 05:51:08",0.96609,1,leotorres321
518,16656983,"Shailesh Kumar","2026-08-05 17:43:15",0.96609,2,shaileshkumar591
519,16688645,"Aditya #2","2026-08-08 06:32:51",0.96608,2,a0x1ab
520,16634004,Quang0150,"2026-08-09 02:40:34",0.96607,42,quang0150
521,16640567,K1taIkuyo,"2026-08-06 11:25:55",0.96607,16,k1taikuyo
522,16644347,"Jim Gruman","2026-08-08 16:03:51",0.96606,14,jimgruman
523,16683151,Kr1ator,"2026-08-10 07:51:33",0.96606,3,kr1ator
524,16657363,"Muhammad Shoaib Altaf","2026-08-08 19:40:51",0.96605,4,muhammadshoaibaltaf
525,16647130,"Muhammad Osama Naeem","2026-08-05 05:33:46",0.96605,2,muhammadosamanaeem
526,16634377,"Nur Srijan","2026-08-02 06:48:21",0.96605,5,nursrijan
527,16679898,"Lindokuhle Nyoka","2026-08-07 19:49:39",0.96604,4,lindokuhlenyoka
528,16653300,"Sakthivarshan S","2026-08-06 10:59:07",0.96604,2,sakthivarshans
529,16684487,"Oana-Elena Barbu","2026-08-09 11:23:16",0.96604,7,oanaelenabarbu
530,16684722,"Nikhil Krishna A","2026-08-09 12:35:01",0.96602,2,techmasternikhil
531,16634731,"Rugved Bane","2026-08-08 13:11:51",0.96602,27,rugvedbane
532,16676831,"Dhiyanesh Babu C V","2026-08-07 06:13:18",0.96602,2,dhiyaneshbabu
533,16635345,chauahanvivanshu,"2026-08-07 17:40:42",0.96602,5,"blackstone24,chauahanvivanshu,phantomisup"
534,16656032,"Chris Chang","2026-08-05 02:13:20",0.96601,4,chrischang3
535,16634745,"Muhammad Hamim Islam","2026-08-08 09:56:17",0.96601,5,odvut1
536,16687311,"Dev Batra","2026-08-08 21:56:07",0.96601,5,devbatrax
537,16651233,"Anhad mahajan","2026-08-08 14:30:45",0.96600,11,anhadmh
538,16639698,永远喜欢薇尔莉特·伊芙加登,"2026-08-09 04:38:45",0.96600,12,zqx960151285
539,16651817,bsenst,"2026-08-03 20:49:15",0.96599,2,bnzn261029
540,16677860,HarishHR7,"2026-08-07 10:22:27",0.96599,4,harishhr7
541,16640953,"chengho ho","2026-08-02 13:19:51",0.96599,1,chenghoho
542,16637909,Seungyeon,"2026-08-01 19:11:23",0.96599,7,allie3103
543,16692386,"SAIKAT MANDAL","2026-08-09 15:28:54",0.96598,3,saikatmandal01
544,16654224,NebulousMarksman,"2026-08-08 22:23:34",0.96597,10,markerd
545,16640491,"Zih-Chen Hung","2026-08-07 06:56:47",0.96597,5,zihchenhung
546,16637262,"Jesús Sevilla Pérez","2026-08-02 15:54:25",0.96597,2,jesssevillaprez
547,16638881,"Ankit XII C 6773 roll 5","2026-08-09 17:48:17",0.96595,8,ankitxiic6773roll5
548,16673644,JYShane,"2026-08-10 04:53:13",0.96595,2,jyshane
549,16699792,EstebanCRz,"2026-08-10 08:48:37",0.96594,1,estebancrz
550,16686654,"Gustavo Quevedo","2026-08-09 03:16:42",0.96594,2,gustavoquevedo94
551,16657702,harsh@gurnani08,"2026-08-04 13:16:55",0.96594,1,harshgurnani08
552,16636981,"RAPIDS LAB","2026-08-01 18:41:21",0.96594,4,hyeongsseobkim
553,16661719,datagrind,"2026-08-07 22:40:27",0.96593,11,kevinjusak
554,16641333,"Dessy Amirudin","2026-08-08 07:59:37",0.96593,23,staesthetics
555,16635450,"Kemal Musab Dayioglu","2026-08-09 21:16:51",0.96593,4,kemalmusabdayioglu
556,16644538,"Vandana Pathania","2026-08-04 03:06:54",0.96592,2,vandanapathania
557,16676178,"CHENZHEN HE111","2026-08-07 14:30:27",0.96591,7,chenzhenhe111
558,16642187,wangbin.dev,"2026-08-02 16:01:46",0.96590,2,wangbindev
559,16634486,UnfriendlyAI,"2026-08-07 18:16:32",0.96590,13,unfriendlyai
560,16642111,SARANG,"2026-08-08 15:38:38",0.96590,5,vh10935cse20
561,16660126,"Erwin Huizenga","2026-08-09 17:46:30",0.96588,17,erwinh
562,16669894,"Alexis Janke","2026-08-07 20:49:00",0.96588,3,alexisjanke
563,16660244,Moujoudix,"2026-08-05 21:28:33",0.96588,1,mjdism
564,16635423,LouisPlottier,"2026-08-09 20:00:29",0.96588,3,louisplottier
565,16665603,zhouqingyang,"2026-08-05 12:14:31",0.96587,3,zhouqingyang0512
566,16670287,"Manuel Labbé","2026-08-06 01:46:34",0.96587,3,manuellabbe
567,16677207,"Arin Sharma","2026-08-09 21:35:18",0.96586,2,virtualarin
568,16637037,rahfar,"2026-08-08 18:39:02",0.96586,2,airmech
569,16634616,Catadanna,"2026-08-04 17:25:51",0.96586,24,catadanna
570,16655732,마짱MAZZANG,"2026-08-05 14:27:45",0.96586,1,mazzang
571,16634171,"huanxian chen","2026-08-02 02:26:51",0.96585,3,huanxiachen
572,16692032,QuangVu,"2026-08-08 17:45:57",0.96585,1,quangnguynv
573,16661678,elyes3,"2026-08-06 22:06:13",0.96583,21,elyes3
574,16635912,L.E.Electron,"2026-08-09 17:31:00",0.96583,3,eelectronlee
575,16654923,aina,"2026-08-03 21:31:22",0.96583,1,aina2222
576,16634290,"Rohan Dsouza","2026-08-05 06:03:23",0.96583,7,rohandsouza003
577,16697000,sergiobuilds,"2026-08-09 17:17:04",0.96582,5,sergiobuilds
578,16691229,"Antoine Matemane Mahirwe","2026-08-09 13:20:04",0.96582,2,antoinemah
579,16701047,"ham chicchi ","2026-08-10 13:07:53",0.96580,1,hamchicchi
580,16652938,MingNguyenDang,"2026-08-03 20:14:55",0.96580,5,mingnguyendang
581,16652983,Emirhan,"2026-08-09 14:07:01",0.96580,6,xpylon
582,16674432,松田啓太,"2026-08-10 13:01:51",0.96580,14,nekonekonekone
583,16699173,"Yuxiu Jing","2026-08-10 07:29:48",0.96579,2,yuxiujing
584,16670726,CREVATEC,"2026-08-07 15:08:56",0.96579,7,olakunleolalekan
585,16634175,"Jesmi George","2026-08-08 06:37:17",0.96579,9,jesmigeorge04
586,16680668,"Manuel Santiago Atencio","2026-08-09 23:04:51",0.96579,2,manuelsatencio
587,16688934,mifnkst,"2026-08-10 13:07:57",0.96579,2,mifnkst
588,16674997,imjamj01,"2026-08-10 10:07:12",0.96578,16,takemayuj01
589,16661941,"Olga Legan","2026-08-07 15:40:53",0.96578,7,helgalegan
590,16668847,"Water ground","2026-08-10 12:03:24",0.96575,10,kyumoto
591,16657468,"SYED FARHAN78 ","2026-08-10 11:45:53",0.96574,1,syedfarhan78
592,16698304,"KAIYU FENG","2026-08-10 09:03:01",0.96574,5,kaiyufeng
593,16637960,"Stephen Tarter","2026-08-06 20:09:42",0.96573,9,stephentarter
594,16637979,"Sarvesh Chhetri","2026-08-07 19:29:33",0.96573,3,sarveshchhetri
595,16633768,"Rohit Prakash Singh","2026-08-05 04:57:02",0.96572,13,rpsingh21
596,16648546,"Lakshya bakshi","2026-08-09 18:55:18",0.96571,6,majorlakshya
597,16643102,ArnoldRosielle,"2026-08-09 18:16:54",0.96571,14,arosielle
598,16641084,"ibrahim omh","2026-08-03 14:55:16",0.96570,11,ibrahimouldmohammed
599,16697972,Hussain99,"2026-08-10 07:43:19",0.96570,3,hussain99
600,16661421,"Otchym Grazny","2026-08-07 16:46:38",0.96569,3,otchymgrazny
601,16696580,"maximo lorenzo y losada","2026-08-09 15:50:29",0.96569,3,maximolorenzoylosada
602,16663138,"Md. Mahbub Ur Rashid","2026-08-06 22:04:28",0.96568,3,mdmahbuburrashid
603,16658351,"Rhys Hicks","2026-08-08 11:43:06",0.96568,2,rhyshicks
604,16687001,AJ,"2026-08-08 17:43:43",0.96568,6,smstcil
605,16635059,Sofia_Gilka,"2026-08-07 13:25:40",0.96567,37,sofiagilka
606,16684876,imunderthetree,"2026-08-08 17:50:27",0.96566,3,imunderthetree
607,16652852,"Kazuma Minamiguchi","2026-08-05 14:36:30",0.96566,3,kazumaminamiguchi
608,16638775,"Mahesh Gurjar","2026-08-05 07:59:25",0.96565,6,mgjiwana
609,16692410,"Maryam Amjad","2026-08-09 14:13:44",0.96565,4,marya8
610,16635790,"Kir Bor","2026-08-02 07:06:03",0.96563,9,abkir1
611,16649815,"as Rd see the uhh fs the","2026-08-07 03:48:14",0.96563,6,asrdseetheuhhfsthe
612,16635449,"MD Shafayetur Rahman","2026-08-05 09:18:25",0.96563,4,mdshafayeturrahman
613,16652841,"YuFeng Duck Huang","2026-08-04 09:12:16",0.96562,4,yufengduckhuang
614,16639904,"Nipuna Dhananjaya","2026-08-02 05:44:54",0.96562,1,nipuna181x
615,16696712,"Ashutosh Agnihotri","2026-08-10 09:41:03",0.96561,2,imashuagni
616,16695835,"Kuba Kościan","2026-08-09 19:33:11",0.96561,6,kubakocian
617,16692228,CazyUndee,"2026-08-10 10:34:21",0.96561,3,crazybro
618,16690429,weiri,"2026-08-08 13:55:10",0.96560,2,wweiri
619,16633904,"Malco Qoo","2026-08-01 04:09:02",0.96560,2,malcoqoo
620,16663966,racerY,"2026-08-07 22:00:04",0.96559,5,junebug9876
621,16644850,IamGRootMSE,"2026-08-10 04:03:26",0.96559,6,iamgrootmse
622,16652621,"João Pedro Mamede Dias","2026-08-08 09:39:33",0.96559,10,joaopedromamededias
623,16692993,"Giselle Wu","2026-08-08 23:34:21",0.96558,1,gisellewu
624,16641426,raining1,"2026-08-03 05:35:40",0.96558,4,raining1
625,16686578,"Taha Nauman","2026-08-07 17:54:12",0.96558,1,mtahanauman
626,16679075,"raouf lounis","2026-08-09 10:34:26",0.96558,16,raouflounis
627,16699195,"Kensei Furuya","2026-08-10 13:02:23",0.96557,2,furuken0527
628,16641543,"Qianhua Huang","2026-08-02 19:29:58",0.96556,2,hqhjtian
629,16633756,"Anas Elkot","2026-08-01 02:36:03",0.96555,2,anaselkot
630,16662927,mohduwaishchaudhary,"2026-08-04 23:02:26",0.96555,3,muwaish5
631,16640643,"Abhishek Gupta","2026-08-09 17:03:36",0.96554,8,abhishekgupta56447
632,16640918,"Carolin DJ","2026-08-05 07:33:10",0.96554,1,carolindj
633,16649165,daociyiyou0,"2026-08-04 01:46:16",0.96554,2,daociyiyou0
634,16653014,"Kamonashis Halder","2026-08-10 06:43:23",0.96554,3,kamonashis
635,16693924,"Sahil Deogade","2026-08-09 16:48:25",0.96553,1,sdeogade
636,16653837,"Paolo Barzaghi 95","2026-08-04 12:09:16",0.96553,2,paolobarzaghi95
637,16639687,osushi10,"2026-08-10 02:05:11",0.96553,13,kaguru01
638,16678425,"Chirag Tutlani","2026-08-07 20:28:30",0.96552,5,chiragtutlani
639,16652593,simplecar,"2026-08-03 14:52:33",0.96551,4,simplecar
640,16634367,"Khaled Tarchi","2026-08-03 18:56:14",0.96551,2,khaledtarchi
641,16655208,"Abhinav Neelam","2026-08-09 01:41:59",0.96550,2,abhinavneelam
642,16634925,turtle,"2026-08-03 00:52:39",0.96549,8,itasps
643,16655613,Khongor2424,"2026-08-09 22:47:38",0.96548,16,khongorkikaik21
644,16658857,"Mirko Caroleo","2026-08-09 21:24:03",0.96548,5,mirkocaroleo
645,16673699,Nurasik12,"2026-08-09 14:58:46",0.96548,3,nurasylserikov
646,16654349,SunnyKr19,"2026-08-04 17:09:08",0.96547,2,sunnykr19
647,16634576,"christopher obuchere","2026-08-03 14:17:34",0.96546,19,owls0711
648,16652884,"Mr Tosma","2026-08-04 17:17:47",0.96546,6,mrtosma
