Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
642,16732631,"Tys TANA","2026-08-26 01:19:34",0.97037,37,tystana
643,16703774,Latku_ram,"2026-08-25 20:59:32",0.97037,7,avndope
644,16721649,"Dee Wythe","2026-08-18 06:29:17",0.97036,5,deewythe
645,16675689,hasanbakr,"2026-08-24 15:27:09",0.97036,11,hasanbakr
646,16713006,zengzhaohua,"2026-08-29 04:05:59",0.97035,7,zengzhaohua
647,16716588,"Mikhail Ignatenko","2026-08-20 11:54:33",0.97035,8,mdu827
648,16635077,"Дворкин Евгений Владимирович","2026-08-26 20:57:59",0.97034,38,evgendvorkin
649,16639039,Jorgen9B,"2026-08-11 11:04:12",0.97034,46,jorgen9b
650,16780847,Yassinovich,"2026-08-29 10:19:49",0.97034,24,yassinovich
651,16785938,"Ghofrane Ben Hassan","2026-08-29 11:18:22",0.97034,11,ghofranebenhassen
652,16640028,"Kodai Fukuda","2026-08-28 13:37:47",0.97034,69,kodaifukuda0311
653,16738158,Shingo,"2026-08-26 23:58:00",0.97034,6,shnakazawa
654,16637703,"Adithya Giridharan","2026-08-29 10:39:43",0.97032,38,adithyagiri
655,16666907,"Kota Fuchiwaki","2026-08-29 12:04:38",0.97032,13,kotafuchiwaki
656,16675915,Yu,"2026-08-25 08:57:46",0.97031,16,b107050
657,16748178,"Abhimanyu Singh","2026-08-21 15:18:14",0.97031,3,abhimanyusingh170702
658,16732598,YKuma,"2026-08-21 17:16:39",0.97030,21,ykumazaki
659,16634307,"Thùy Thùy","2026-08-26 15:10:17",0.97030,17,thuynguyen246
660,16730035,"OPEN TO WORK","2026-08-20 10:29:48",0.97029,14,mob404
661,16675495,"Koshtubh Singh Parihar","2026-08-07 18:44:40",0.97027,3,koshtubhsinghparihar
662,16695977,"sakkn sakkn","2026-08-28 15:07:54",0.97027,31,sakknsakkn
663,16707557,"Timofey Kravchenko","2026-08-18 12:59:52",0.97026,3,timofeyyyyyy
664,16740814,"Chanho Lee","2026-08-23 19:58:55",0.97025,21,leechanho1111
665,16701536,"Anurag Garg","2026-08-19 11:52:50",0.97025,18,anuraggarg1209
666,16706543,"Talha Tursun","2026-08-21 13:15:18",0.97025,36,talhatursun
667,16684274,mana99,"2026-08-16 13:23:57",0.97024,16,xmana99
668,16637286,Mohit_Singh,"2026-08-28 10:22:39",0.97024,23,mohitsingh955
669,16635974,"Sergey Qt2024","2026-08-29 08:26:06",0.97024,156,sergeyqt2024
670,16705524,"Shikha Bhushan","2026-08-16 14:38:36",0.97023,12,shikhabhushan
671,16786310,Y10x17,"2026-08-29 12:03:20",0.97022,5,"jing1028,y10x17"
672,16638965,hipotures,"2026-08-23 16:49:46",0.97020,222,hipotures
673,16777062,PrivatePieceRec,"2026-08-27 21:44:20",0.97020,10,privatepiecerec
674,16635551,"Akiyoshi Kinoshita","2026-08-28 13:11:29",0.97020,16,satokin13m
675,16730336,"the Penguins","2026-08-17 07:39:38",0.97019,3,carmenwang0724
676,16760525,manboddj,"2026-08-23 11:16:33",0.97018,5,manboddj
677,16734264,"Nikhil R","2026-08-18 02:02:16",0.97016,1,nikhilramlukan
678,16705277,"José Freitas","2026-08-19 07:26:15",0.97016,11,josefreitasalvesneto
679,16668077,"A bojbn oln;n","2026-08-09 14:52:41",0.97015,21,abojbnolnn
680,16710205,"ASEF KABIR","2026-08-12 13:10:22",0.97015,3,asefkabir
681,16701449,"Toshifumi Komiya","2026-08-29 01:43:54",0.97015,57,toshifumikomiya
682,16666113,Hairbel,"2026-08-18 07:25:40",0.97015,8,hairbel
683,16635549,"Szwajcar ","2026-08-27 22:20:06",0.97014,4,szwajcar
684,16756466,"Nikhil Fotedar","2026-08-27 22:39:08",0.97014,5,nikhilfotedar
685,16761407,ZEEli,"2026-08-29 11:41:17",0.97014,2,jzexiong
686,16651596,"Anshraj Gupta","2026-08-15 07:23:12",0.97014,6,zeusgod230
687,16708256,"Karl Kallavus","2026-08-13 07:23:04",0.97013,3,karlkallavus
688,16698030,"Carmen Wang","2026-08-17 01:01:23",0.97013,3,carmenmuziwang
689,16741170,"Daniel LPD","2026-08-24 14:35:38",0.97013,11,daniellpd
690,16678075,"Manu Nicholas Jacob","2026-08-07 23:56:39",0.97013,12,manunicholasjacob
691,16633900,W-Bruno,"2026-08-03 23:08:03",0.97012,8,haoqiangzheng
692,16751184,"Jiashun Tan","2026-08-25 01:01:10",0.97012,1,jiashuntan
693,16635321,yalpha,"2026-08-12 12:15:49",0.97011,16,yusukeimura
694,16718604,"Jarbas Camurça","2026-08-18 22:58:52",0.97011,2,pjarbas
695,16633988,AbdullahSafwan333,"2026-08-03 11:31:05",0.97010,15,abdullahsafwan333
696,16707874,Alexander683,"2026-08-29 07:41:57",0.97010,11,"alexander683,bros360x"
697,16649703,karin,"2026-08-22 14:03:41",0.97010,28,karin1234
698,16699863,"Faris El hakim","2026-08-20 14:10:30",0.97009,3,fariselhakim
699,16655635,kif,"2026-08-26 00:18:45",0.97008,13,echigobran
700,16640456,Oreb98,"2026-08-04 14:15:43",0.97008,5,oreb98
701,16652371,"[Deleted] 8506f691-ce8f-4912-a263-db98b91d675a","2026-08-11 07:52:40",0.97007,40,del=1c3c3674981d3842
702,16638857,"David Cohen ","2026-08-26 20:43:25",0.97006,11,davidco1
703,16635844,ts,"2026-08-02 07:45:25",0.97006,2,takehirosano
704,16634041,LearningNN,"2026-08-26 01:31:39",0.97006,16,koheishima
705,16635584,"Leonardo Cofone","2026-08-02 13:03:21",0.97005,10,zlatan599
706,16634856,"Factual Explorer","2026-08-21 01:44:43",0.97005,7,factualexplorer
707,16712802,"Utomo Abimail","2026-08-13 10:45:24",0.97005,1,utomoabimail
708,16743925,"Maria Cioratanu","2026-08-20 12:05:47",0.97005,3,mariacioratanu
709,16719252,mirandora,"2026-08-16 11:20:00",0.97004,6,mirandora
710,16659456,jjakimoto,"2026-08-05 07:14:34",0.97003,1,jjakimoto
711,16725311,"oke gas","2026-08-22 16:24:50",0.97002,14,"farhankhairullah06,fatzaaa"
712,16730439,3as6Bl,"2026-08-24 05:12:24",0.97001,13,segusegu
713,16699195,"Kensei Furuya","2026-08-13 03:53:43",0.97001,9,furuken0527
714,16634145,Magikarp,"2026-08-05 03:21:09",0.97001,15,feromagikarp
715,16636101,Ye,"2026-08-28 13:38:51",0.97000,68,gimgoon
716,16635866,mitamaru,"2026-08-27 13:11:23",0.96999,12,mitatomo3
717,16633884,cshara,"2026-08-27 01:00:31",0.96999,47,cshara
718,16718111,SZU蓝心,"2026-08-20 13:37:01",0.96998,45,jiazhanliu
719,16731702,datatuu,"2026-08-23 17:52:56",0.96998,15,yaoguang516
720,16687764,chlee85,"2026-08-23 22:56:13",0.96998,9,chlee85
721,16785790,"Newton Baba","2026-08-29 11:00:03",0.96997,1,newtonbaba12345
722,16784506,"Dmitry Belan","2026-08-28 18:38:14",0.96997,1,dimong4
723,16761460,"Kshitiz Sharma","2026-08-27 08:42:37",0.96997,3,kshitizsharma08
724,16723692,"Christoffer Thimsen","2026-08-24 08:21:18",0.96996,9,lowasitgoes
725,16645575,"Seungjin Kim","2026-08-04 08:12:01",0.96995,11,nforestcat
726,16707306,haukesteffen,"2026-08-28 15:05:19",0.96995,14,haukesteffen
727,16700358,"EOM JAEHYEOK","2026-08-10 21:42:50",0.96995,9,eomjaehyeok
728,16698154,후라이드닭튀김,"2026-08-11 00:03:32",0.96995,7,kooiuy
729,16698452,"Sophia Jiyoung Chung","2026-08-11 00:26:35",0.96995,4,sophiajiyoungchung
730,16698179,jaehyeokEom,"2026-08-11 05:58:19",0.96995,13,jaehyeokeom
731,16752162,"Bruce Liu47","2026-08-29 11:04:56",0.96994,27,bruceliu47
732,16728750,"Назар Коваль","2026-08-27 23:15:14",0.96993,33,miickey
733,16633965,YuAn,"2026-08-28 10:23:35",0.96993,4,yuanke2001
734,16732898,Hagepiyo,"2026-08-23 14:24:05",0.96993,21,hagepiyo
735,16713166,"Sebastian Carreras","2026-08-21 14:17:11",0.96993,6,sebastiancarreras
736,16769704,"Yan Slabodich","2026-08-27 22:39:24",0.96993,13,yanskij
737,16656845,"Lancelot foreman","2026-08-06 01:36:11",0.96992,2,lancelotforeman
738,16638097,mige551,"2026-08-29 11:11:22",0.96992,7,mige551
739,16710087,"Yashwanth Kumar Kotla","2026-08-22 17:45:05",0.96992,16,yashwanthkumarkotla
740,16634945,Psi,"2026-08-19 14:22:06",0.96991,42,philippsinger
741,16766744,"Oral Ersoy Dokumaci","2026-08-28 06:43:27",0.96991,3,oralersoydokumaci
742,16663921,kimhongjoong,"2026-08-11 05:13:26",0.96991,17,kimhongjoong
743,16695003,Semen,"2026-08-28 22:52:21",0.96991,33,fiktus
744,16641347,平野竜貴,"2026-08-29 08:30:11",0.96991,85,hiraaaaah
745,16663283,"yuuta ozeki","2026-08-28 09:28:50",0.96991,44,yuutaozeki
746,16758764,void,"2026-08-25 17:49:52",0.96991,7,"aaradhyaguptaai,hargunsandhu"
747,16741778,dancacy,"2026-08-29 12:36:24",0.96991,11,dancacy
748,16711935,Raphdraft,"2026-08-25 05:30:46",0.96991,11,raphdraft
749,16780992,"Silver Surfer","2026-08-28 17:25:41",0.96990,9,hausch11
750,16695673,"Gourav Saha","2026-08-22 14:44:44",0.96990,3,gourav404
751,16705826,Vishwa,"2026-08-22 07:41:45",0.96990,3,rv1922
752,16708178,ANURAGDolui,"2026-08-18 10:42:33",0.96990,6,anurag20042003
753,16711319,tohud,"2026-08-13 12:34:44",0.96990,4,ss16th
754,16638813,"Den Pugovkin","2026-08-03 20:29:32",0.96990,11,denpugovkin
755,16668349,"Павел Филиппенко","2026-08-19 17:52:52",0.96989,8,pavelfilippenko
756,16660937,"st yang12","2026-08-25 13:04:25",0.96988,4,styang12
757,16710436,shisan92,"2026-08-25 08:54:43",0.96988,17,shisan92
758,16754087,EitaF,"2026-08-29 06:47:21",0.96988,9,eitafukumoto
759,16635470,SergeyN1942,"2026-08-13 13:40:00",0.96988,25,sergeyn1942
760,16768652,"Jesus TIAN","2026-08-26 05:59:01",0.96988,7,jesustian
761,16664124,"Matthew Knyazev","2026-08-18 13:32:17",0.96987,14,matthewknyazev
762,16643225,"Pavel Ryabov","2026-08-16 18:04:03",0.96987,10,pavelryabov
763,16698151,minsookim,"2026-08-11 06:30:32",0.96987,12,minsoozzang
764,16696183,"Ahmet Kağan Koral","2026-08-11 20:56:19",0.96987,8,kagankoral
765,16635526,TBRTRL,"2026-08-29 13:05:33",0.96986,91,tbrtrl
766,16706717,"Luis Zhang","2026-08-12 04:35:58",0.96985,5,luiszhang777
767,16641613,"ML learner","2026-08-28 10:00:40",0.96985,26,usermaname1
768,16716427,"Yanwen Wang","2026-08-29 06:18:35",0.96985,9,"yanwenwang921,zhouzhengyu118"
769,16634000,lighth,"2026-08-29 11:06:26",0.96985,13,lighth
770,16635450,"Kemal Musab Dayioglu","2026-08-29 08:17:01",0.96985,14,kemalmusabdayioglu
771,16718581,Galaxantic,"2026-08-14 13:19:42",0.96984,5,neel21yt
772,16635118,"Pravin Takpire","2026-08-19 07:41:20",0.96983,12,pravintakpire
773,16779448,"Mongkhon Hatit","2026-08-28 13:23:33",0.96983,4,mongkolhatit
774,16638810,"nikolaou nikolaou","2026-08-05 17:32:38",0.96983,23,nikolaounikolaou
775,16743281,"Tatsuya Aramaki","2026-08-28 06:06:12",0.96982,11,tatsuyaaramaki
776,16698050,KDTD,"2026-08-17 05:34:46",0.96982,52,kdtdao
777,16706449,Forensic.nc,"2026-08-12 09:57:23",0.96982,6,forensicnc
778,16666278,"Atsushi Yoshikawa","2026-08-20 08:42:36",0.96982,13,atsushiyoshikawa
779,16693950,Vmax,"2026-08-18 15:28:05",0.96981,4,"harshalivadher1,kazuma005"
780,16767167,Imane101,"2026-08-26 20:07:06",0.96981,17,imane101
781,16756998,"Patrick CHER","2026-08-23 06:21:18",0.96981,4,patrickcher
782,16699611,Xiluii,"2026-08-18 12:39:21",0.96981,23,xiluii
783,16706164,SDA000,"2026-08-14 14:14:50",0.96981,6,sda000
784,16758770,Pinkbanane,"2026-08-23 13:44:28",0.96981,11,pinkbanane
785,16674872,"Ankit Bari","2026-08-26 11:50:14",0.96979,12,bariankitvinod
786,16634229,Evdilos_Ikaria,"2026-08-16 11:11:09",0.96979,28,georgem
787,16633891,"Yoshitomo AI","2026-08-29 12:04:18",0.96978,53,yoshitomoai
788,16719685,"Jared Floersch","2026-08-21 13:37:29",0.96978,5,jaredfloersch
789,16646586,"RZ Lu","2026-08-20 07:08:32",0.96978,13,ruizhaolu
790,16698457,kyg0220,"2026-08-12 00:03:15",0.96978,16,kyg0220
791,16740694,jyama,"2026-08-25 08:26:38",0.96978,12,yarukikun
792,16661055,"Haojun Chen123","2026-08-09 09:48:15",0.96978,16,haojunchen123
793,16635322,"Xinyi Cai","2026-08-27 05:41:37",0.96978,16,xinyeee
794,16741590,Nononoi,"2026-08-20 07:41:07",0.96976,7,nononoi
795,16634071,jngchan,"2026-08-09 11:28:15",0.96976,9,chanjiewang
796,16687080,PeterGrundell,"2026-08-25 19:55:46",0.96976,32,petea2z
797,16698209,watarukaggle,"2026-08-18 19:11:47",0.96976,2,watarukaggle
798,16717804,"Nicolò Alberti","2026-08-21 11:38:39",0.96976,15,nicolalberti
799,16764815,ML2024_11,"2026-08-24 15:22:14",0.96976,8,ktaewan0703
800,16722813,UglyDuck,"2026-08-28 20:43:25",0.96975,6,bykjeon
801,16698553,"yoshiomi shimazu","2026-08-29 10:17:50",0.96975,71,yoshiomishimazu
802,16634944,zlka,"2026-08-01 09:04:27",0.96975,2,z3lkahmet
803,16731948,"Komil Parmar","2026-08-18 15:23:13",0.96974,5,komilparmar
804,16641776,"Bogdan Doicin","2026-08-18 05:30:19",0.96974,1,bogdandoicin
805,16695374,BitlevRobert,"2026-08-16 11:28:52",0.96973,1,bitlevrobert
806,16634450,kminsher,"2026-08-27 04:52:00",0.96973,2,kminsher
807,16698471,AHNHOJEONG,"2026-08-10 05:57:32",0.96973,3,ahnhojeong
808,16661006,"Sarthak Tyagi","2026-08-14 16:41:35",0.96973,4,lypeorge
809,16766662,Systum_Phar_Denge,"2026-08-29 12:43:59",0.96972,9,"jamiussiddiqui,shahahnafulislam"
810,16785894,"Mohamed Yassine Aouidet","2026-08-28 21:42:39",0.96971,10,yasinovich
811,16734424,Hemingweb,"2026-08-28 17:50:14",0.96971,15,hemingweb
812,16640393,nkmr,"2026-08-27 20:58:07",0.96970,28,nicomugilove
813,16706398,SonOfHector,"2026-08-13 22:52:17",0.96969,6,sonofhector
814,16732808,JustineTct,"2026-08-28 20:30:18",0.96969,4,justinetct
815,16653306,Lzw1110,"2026-08-08 10:29:44",0.96968,1,lzw1110
816,16672808,クリスチャン・デムーロ,"2026-08-06 12:07:42",0.96968,2,croixdunord
817,16785109,"Daniel Mineev","2026-08-29 07:06:28",0.96968,7,nilpotent1
818,16642593,"Comunidad Ninja","2026-08-16 14:12:24",0.96968,29,dxfl42
819,16635771,BLANDCorporatio,"2026-08-20 06:54:37",0.96967,20,blandcorporatio
820,16634584,MIYINKS,"2026-08-18 17:27:46",0.96967,29,miyinks
821,16773392,raehu7,"2026-08-26 06:48:46",0.96967,1,raehu7
822,16684627,Jaideep726,"2026-08-23 16:26:32",0.96967,10,jaideep726
823,16674594,"Luka Duvanov","2026-08-20 17:25:20",0.96966,4,nekkon
824,16660069,assbreaker0607,"2026-08-19 08:22:50",0.96965,2,assbreaker0607
825,16764779,れもねーど,"2026-08-24 08:12:03",0.96965,1,lemoninthelemonade
826,16705456,HungTing,"2026-08-11 12:37:46",0.96965,10,hn28082251
827,16638198,oliver,"2026-08-28 14:04:19",0.96965,69,oliverlang
828,16728911,"deepak bahuguna","2026-08-20 04:21:15",0.96964,8,batman1997
829,16761899,"Preet Kumar","2026-08-23 15:51:22",0.96964,1,preetgujjar
830,16651945,"Paul Shelby","2026-08-11 15:48:37",0.96963,18,paulshelby
831,16732467,pieego,"2026-08-29 11:46:00",0.96963,15,pieego
832,16756674,"Oleg Buklanov","2026-08-28 10:40:23",0.96963,2,olegbuklanov
833,16689676,"Utkarsh Anand","2026-08-11 09:41:32",0.96963,2,utkarshanand140
834,16754659,"Akash Pattani","2026-08-22 15:29:23",0.96962,1,akashpattani
835,16642651,PX0000,"2026-08-16 01:35:20",0.96962,17,px0000
836,16783419,"Đoàn Văn Bình B19DCCN066","2026-08-29 04:53:05",0.96961,4,onvnbnhb19dccn066
837,16726995,"Rattan Singh","2026-08-29 11:15:21",0.96961,6,rattans
838,16783305,"SHUO WANG","2026-08-29 11:52:00",0.96960,3,shuowang928
839,16705942,Ryo.s,"2026-08-15 09:02:08",0.96959,8,rioh07
840,16690633,Wildata,"2026-08-29 06:53:08",0.96959,8,wildata
841,16664978,"mithul chander","2026-08-10 08:03:02",0.96958,5,mithulchander
842,16702603,ethan.ai,"2026-08-12 23:25:41",0.96958,3,ethanai
843,16644295,Ern711,"2026-08-29 13:08:01",0.96958,17,ern711
844,16713602,Shenghan,"2026-08-20 14:11:36",0.96958,1,shenghanxie
845,16756289,"Chaman Agrawal","2026-08-22 09:41:21",0.96958,3,chamanag
846,16635197,"Georgios Nikolitsis","2026-08-23 14:19:29",0.96956,23,gnikolitsis
847,16723258,arnavgoel26,"2026-08-14 20:07:16",0.96956,3,arnavgoel26
848,16782476,qkrehgusdlqslek,"2026-08-28 08:58:06",0.96956,2,qkrehgusdlqslek
849,16740876,"Kaustubh Mukdam","2026-08-24 05:07:04",0.96956,2,kaustubhmukdam
850,16674846,"Abubakar Idrees","2026-08-11 16:57:19",0.96956,4,abubakaridrees
851,16633860,"Hiroko Tsuchida","2026-08-29 05:48:15",0.96956,59,hirokotsuchida
852,16761734,takoyakiman,"2026-08-29 08:29:26",0.96955,10,takoyakiman
853,16676112,LINKIT,"2026-08-06 15:19:39",0.96955,3,lin1027
854,16762136,"Voinea Cristian Mihai","2026-08-26 19:02:29",0.96955,12,voineacristianmihai
855,16715167,OwenChen07,"2026-08-28 22:58:51",0.96955,10,chen613
856,16656750,there,"2026-08-06 05:12:26",0.96953,4,theevolutionisnear
857,16684487,"Oana-Elena Barbu","2026-08-22 05:14:15",0.96950,8,oanaelenabarbu
858,16678079,"Fernando Figaro","2026-08-27 01:59:27",0.96950,1,fernandooligg
859,16673644,JYShane,"2026-08-16 11:08:19",0.96949,8,jyshane
860,16724891,sokoranohimazin,"2026-08-15 12:34:14",0.96949,2,sokoranohimazin
861,16706547,symmys,"2026-08-19 06:41:00",0.96948,5,toasthink
862,16775198,"Erik Tavares","2026-08-26 18:05:47",0.96947,2,eriktavares
863,16729790,"ENG NAGAH","2026-08-23 11:17:14",0.96947,41,engnagah
864,16661671,AbdelrahmanNagah,"2026-08-23 12:55:36",0.96947,50,abdelrahmannagah
865,16707569,kito_pl,"2026-08-22 12:23:12",0.96947,15,kitopl
866,16723264,mayukistarry,"2026-08-29 03:23:43",0.96947,14,mayukistarry
867,16770344,xqhoj1,"2026-08-28 23:56:59",0.96946,9,xqhoj1
868,16634350,Goyomatsu,"2026-08-29 08:50:23",0.96945,5,hirokimori
869,16732987,"Abhishek Anand","2026-08-25 08:32:54",0.96945,7,abhishekanand
870,16635176,NatSwamin,"2026-08-28 23:21:15",0.96945,13,natswamin
871,16769771," Lưu Khải Hưng","2026-08-29 01:47:43",0.96945,11,lukhihng
872,16712178,Finezza,"2026-08-26 18:58:29",0.96944,5,finezza
873,16726663,"Ruslan Prashchurovich","2026-08-16 21:02:11",0.96944,5,ruslanprashchurovich
874,16717283,riicon,"2026-08-21 15:26:13",0.96944,1,risakashiwabara
875,16725734,"Ali Azizi","2026-08-21 08:26:34",0.96943,19,aliazizi1
876,16708080,大谷悠斗,"2026-08-12 01:08:01",0.96941,1,otaniyu
877,16639631,"SIDHAARTH SHREE","2026-08-27 10:58:37",0.96941,12,sidhaarthshree
878,16688744,Wen003,"2026-08-14 21:08:07",0.96940,8,wen003
879,16644704,Chloevan,"2026-08-10 02:38:29",0.96940,8,j2hoon85
880,16708874,"Alejandro Vivero","2026-08-13 18:16:28",0.96939,4,alejandrovivero
881,16760528,"Amey Thakur","2026-08-25 21:10:40",0.96939,18,ameythakur20
882,16635101,"Carlos Perea","2026-08-18 14:59:50",0.96938,1,carlospereavega
883,16719572,"Jiefu Zhou","2026-08-14 05:27:33",0.96938,1,jiefuzhou121
884,16748038,"Hưng Lưu","2026-08-28 13:46:32",0.96937,24,yahhngliu
885,16692599,"Varun Purushothaman","2026-08-10 17:42:13",0.96937,5,varunpurushothaman
886,16669512,"Sami Aden","2026-08-08 08:39:04",0.96936,7,samiaden
887,16681237,ynrasr,"2026-08-13 11:29:04",0.96936,29,ynrasr
888,16690350,coolcat,"2026-08-16 03:00:09",0.96936,13,zhanjinbo
889,16637713,"Michael Nguyen","2026-08-11 03:21:00",0.96935,20,michaelnguyen66
890,16698970,"Vikram Tiwari","2026-08-19 16:08:04",0.96933,5,vikramtiwari
891,16668847,"Water ground","2026-08-29 11:17:00",0.96933,69,kyumoto
892,16777373,"Siddharth Patel","2026-08-28 17:32:14",0.96932,9,siddhugp
893,16718222,AnRyisReal,"2026-08-14 00:12:49",0.96932,1,anryisreal
894,16772684,"ychen liu","2026-08-26 09:07:32",0.96932,4,liuyuchenhust
895,16637245,"Rob Schieber","2026-08-05 01:46:18",0.96932,15,robschieber
896,16686414,SOSyuki,"2026-08-09 15:12:18",0.96931,3,sosyuki
897,16700977,kani,"2026-08-29 11:52:56",0.96930,1,na7na7
898,16641681,mmasato,"2026-08-24 15:33:44",0.96927,9,mizogakimasato
899,16749829,"Antonio Rotundo","2026-08-27 13:09:41",0.96926,16,antoniorotundo2
900,16776994,s0673468,"2026-08-28 23:35:06",0.96926,6,s0673468
901,16684722,"Nikhil Krishna A","2026-08-27 13:54:30",0.96926,25,techmasternikhil
902,16775561,moxi21,"2026-08-27 14:24:08",0.96925,3,moxi21
903,16635292,AndyL,"2026-08-29 12:51:06",0.96925,26,androidl
904,16692236,"Thiago Yoris","2026-08-16 02:22:56",0.96924,22,thiagoyoris
905,16635025,"Emre Bektas","2026-08-03 07:22:07",0.96924,1,ebktas
906,16662207,James,"2026-08-06 14:19:41",0.96923,5,jamesripoll
907,16704808,DeguTakeHaya,"2026-08-26 12:02:13",0.96922,9,"hisashihayakawa,soratakeuch,takumideguchi"
908,16634600,"Touhidul Alam Seyam","2026-08-01 07:45:23",0.96919,10,seyamalam
909,16707748,"Sarim Javed","2026-08-17 13:00:19",0.96919,4,sarimr
910,16750039,"Taro Sakaguchi","2026-08-21 03:12:28",0.96919,3,tarosakaguchi
911,16773161,"Zhu Feiyang","2026-08-28 03:06:53",0.96918,3,fionazhu03
912,16732546,"Ibai Ceberio","2026-08-27 12:37:17",0.96917,5,ibaiceberio
913,16698451,"kiwong jung","2026-08-10 05:58:12",0.96917,2,kiwongjung
914,16698445,sshh,"2026-08-10 23:36:07",0.96916,6,ssahhhh
915,16698466,JeonJeonghui,"2026-08-10 13:25:47",0.96916,4,jeonjeonghui
916,16761304,小等等,"2026-08-28 06:50:38",0.96916,9,atwelve
917,16704599,Lee14k,"2026-08-17 06:33:35",0.96916,14,lee14k
918,16655208,"Abhinav Neelam","2026-08-21 08:04:42",0.96915,9,abhinavneelam
919,16634361,"M. Syahrindra","2026-08-29 04:57:02",0.96914,35,mochammadsasuharno
920,16668584,Raccoon2,"2026-08-12 18:22:25",0.96914,15,raccoon2
921,16655614,"Yueyang Wang","2026-08-05 03:26:38",0.96914,4,dkexodus
922,16690854,henri66,"2026-08-15 22:35:35",0.96912,2,henri665
923,16639839,Uedaaya,"2026-08-29 06:15:27",0.96912,14,uedaaya
924,16722566,"Amir hosein Shabani","2026-08-27 18:14:25",0.96912,4,amirhoseinshabani
925,16730465,"Yamin Hossain","2026-08-17 04:49:52",0.96912,1,yaminh
926,16693433,"Yang Tanxin(Artemis)","2026-08-28 10:28:31",0.96910,7,yangtanxin
927,16698453,"Suyeon Noh","2026-08-10 23:30:56",0.96910,4,suyeonnoh
928,16757731,nakayoshiver1,"2026-08-24 01:30:07",0.96909,7,nakayoshiver1
929,16773374,awasq123,"2026-08-26 06:23:36",0.96909,1,awasq123
930,16678643,Devanshk09,"2026-08-20 11:58:01",0.96904,16,"devanshk09,rishiraj29"
931,16743875,Akiu17,"2026-08-27 00:32:39",0.96904,1,akiu17
932,16758996,luicaru,"2026-08-28 15:02:30",0.96903,6,luicaru
933,16698463,"sunhee back","2026-08-10 23:33:30",0.96903,6,sunheeback
934,16742563,"My Pham Nguyen Ha ","2026-08-28 09:33:38",0.96902,18,myphamnguyenha
935,16738703,"Oussama Khaldi","2026-08-19 19:31:34",0.96901,11,oussamakhaldii
936,16707270,"Olena Gaponenko","2026-08-14 08:38:50",0.96900,8,olenagaponenko
937,16689583,A_ladd_insane_Pirrip,"2026-08-16 02:47:33",0.96899,1,aladdinsanepirrip
938,16639110,"SOUSSOU Koffi Désiré","2026-08-02 01:36:17",0.96898,8,soussoukoffidsir
939,16704562,kouchan,"2026-08-28 22:39:06",0.96898,11,kouchan0104
940,16663673,"Samuel Patton","2026-08-12 23:31:13",0.96898,45,samuelpatton22
941,16698449,"Jinnie Yoon","2026-08-11 04:22:39",0.96894,5,jinnieyoon
942,16644828,"CJ ROCKBALL","2026-08-15 11:17:24",0.96894,16,cjrockball
943,16698152,"marine jang","2026-08-10 06:42:13",0.96894,4,marinejang
944,16674622,thymeprn,"2026-08-19 17:29:27",0.96894,12,prajyotnula
945,16757390,"Zakir Khan","2026-08-23 08:18:38",0.96893,2,zakirkhanhu
946,16635912,L.E.Electron,"2026-08-13 11:55:27",0.96893,6,eelectronlee
947,16635589,"Yilan Zhu","2026-08-02 10:59:28",0.96893,5,yilanzhu
948,16639385,"NAWAZ SHARIF","2026-08-03 09:38:55",0.96892,2,nawazs4265
949,16778698,"Andrew Leal70","2026-08-27 19:37:26",0.96892,6,andrewleal70
950,16665010,"Reman Dey","2026-08-12 11:05:52",0.96891,3,remandey
951,16693365,"Oğuzhan Özdemir","2026-08-15 20:39:18",0.96889,5,ouzhanzdemir
952,16638669,PavelLiashkov,"2026-08-02 08:29:06",0.96888,4,bigbag1983
953,16641636,"Mika SHNHR","2026-08-29 09:47:10",0.96888,24,mikashnhr42261
954,16705193,AIsummer2026,"2026-08-27 13:33:06",0.96887,26,aisummer2026
955,16673991,"Wang Yayan","2026-08-07 03:22:24",0.96887,5,wangyayan0308
956,16743324,"Ciobanu Robert Andrei","2026-08-21 21:45:19",0.96886,7,ciobanurobertandrei
957,16634056,"Trish Cornelissen","2026-08-29 12:36:48",0.96884,125,tcspecialist
958,16747972,T1-Reks,"2026-08-29 08:23:10",0.96884,9,t1reks
959,16755207,"Shubham Tibrewal","2026-08-22 18:35:50",0.96884,2,researchai2026
960,16698304,"KAIYU FENG","2026-08-12 07:00:22",0.96882,9,kaiyufeng
961,16762122,sowhatwillwelearn,"2026-08-27 20:13:54",0.96881,2,sowhatwillwelearn
962,16668570,"Saiyma Sarmin","2026-08-28 19:52:36",0.96877,23,saiymasarmin
963,16638818,kobby_,"2026-08-18 09:29:14",0.96876,4,sylvesterdalmeida
964,16765661,kamaras,"2026-08-27 06:37:35",0.96874,5,kamaras
965,16698464,sonnarae,"2026-08-10 10:05:05",0.96873,5,sonnarae
966,16726194,"ahmed hossam","2026-08-16 11:25:22",0.96873,5,ahmedhossam61
967,16655628,"Azamat Sadikov","2026-08-28 10:11:00",0.96872,14,azamatsadikov
968,16724020,shige,"2026-08-17 22:32:42",0.96871,3,shigechan
969,16735073,"VINEET LAXMAN MALLARAP","2026-08-18 04:34:57",0.96871,5,vineetlaxmanmallarap
